mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_29108,c1c([nH]c(=O)c(=O)o1)N,3.10496,1.46463,0.998,7.2195,64.82,-0.222,-0.0544,0.1675,1080.7766,0.090065,-489.937352,-489.929675,-489.928731,-489.969667,28.656,-1372.809596917,-1379.545906032,-1386.6568380201,-1282.817276209
gdb_86476,CN1CC(C1)(C#C)C#C,2.32285,1.33978,0.98018,1.0177,85.72,-0.2212,0.0286,0.2498,1254.2772,0.144482,-364.709427,-364.699987,-364.699043,-364.743387,35.45,-1787.731097897,-1797.8063824011,-1807.882294414,-1666.419802999
gdb_74800,CC12CC1N=C(N)C2=O,2.72969,1.67488,1.17929,0.5565,75.18,-0.2252,-0.0542,0.171,1050.6937,0.136488,-418.038732,-418.03039,-418.029446,-418.071196,32.033,-1709.092925035,-1718.9674066591,-1728.4503226671,-1592.964226968
gdb_41281,C1CC23OC4CC12NC34,2.87909,2.08282,1.84969,1.3957,74.4,-0.2216,0.0682,0.2898,841.6817,0.150244,-401.853919,-401.847727,-401.846782,-401.884002,27.022,-1741.7252755621,-1753.8380817891,-1763.913366293,-1617.725104599
gdb_117530,[NH3+]CCC(C#C)C([O-])=O,2.23583,1.272,0.85491,6.8342,74.53,-0.2457,0.0278,0.2734,1327.0266,0.146681,-439.081376,-439.071856,-439.070911,-439.116189,34.791,-1747.7807374121,-1757.8045661781,-1767.8798506821,-1626.4926603471
gdb_13483,CC(C)C1CNC1=O,3.14685,1.66351,1.15705,3.4605,72.23,-0.2445,0.0362,0.2807,1054.8408,0.164996,-365.095793,-365.087037,-365.086093,-365.129074,31.96,-1797.0088184621,-1808.4006168481,-1819.070152375,-1670.7715779141
gdb_33566,C#CC1(CCCC1)C#C,2.2347,1.48048,1.16905,0.8784,86.4,-0.2553,0.0333,0.2886,1151.8472,0.158165,-348.69946,-348.690273,-348.689329,-348.733409,34.968,-1930.080887038,-1941.2041115721,-1951.87301959,-1802.3853155741
gdb_46763,N=C1OCC2N=COC12,2.90668,1.86118,1.30394,2.0269,65.83,-0.266,-0.0029,0.2631,932.1802,0.115926,-453.971804,-453.965062,-453.964118,-454.003641,25.339,-1530.761769834,-1539.862532861,-1548.159456859,-1427.354561724
gdb_13043,O=C1OCC1CC#N,4.14125,1.44434,1.12716,5.8748,57.96,-0.2906,-0.0116,0.2791,978.8583,0.095833,-398.633109,-398.625842,-398.624898,-398.665563,25.068,-1371.0224512851,-1378.016666599,-1385.128226096,-1284.123122438
gdb_116251,CNC1CCOC1C#N,2.12101,1.46346,1.01889,4.27,75.29,-0.2342,0.0189,0.2531,1221.5578,0.160179,-419.208715,-419.1995,-419.198556,-419.243484,32.819,-1815.416167468,-1826.519939223,-1837.188847241,-1687.362915874
gdb_25595,N=COCC1=COC=N1,6.51377,0.76885,0.69065,1.8061,69.27,-0.2496,-0.0016,0.2479,1526.1934,0.113196,-453.963252,-453.955015,-453.954071,-453.998433,27.955,-1525.3953128661,-1533.5579499381,-1541.854873936,-1424.086494852
gdb_107616,CC1CCC2OC12CO,2.51282,1.51097,1.11385,1.9152,77.37,-0.2552,0.072,0.3272,1159.2223,0.182906,-424.228041,-424.219124,-424.21818,-424.26155,34.298,-1988.0758963271,-2001.1443987611,-2012.9992987891,-1846.2212117871
gdb_87798,CC1C2OC3(CC3O)C12,2.79268,1.4857,1.24005,2.6466,75.52,-0.2342,0.0584,0.2926,1077.4926,0.157846,-422.956598,-422.948175,-422.947231,-422.98926,33.011,-1818.0855907541,-1829.686977146,-1840.355885164,-1689.070367863
gdb_113545,CCC1CC11OCC1C,2.95123,1.00679,0.93234,1.6603,86.63,-0.2212,0.0823,0.3036,1436.4479,0.204285,-388.266622,-388.256681,-388.255737,-388.301834,36.916,-2148.619053905,-2162.8227201201,-2175.863612158,-1994.718079092
gdb_46240,O=C1NCC11NC1C#N,2.84119,1.36198,1.07842,7.8846,68.45,-0.2623,-0.0083,0.254,1088.9978,0.10124,-432.856946,-432.848885,-432.847941,-432.890137,28.787,-1446.759022531,-1454.143548443,-1461.847476436,-1350.834859246
gdb_127831,CN=C(c1ccon1)N,4.50524,1.0482,0.85558,0.8083,75.45,-0.2348,-0.0309,0.2039,1300.7825,0.124817,-434.068236,-434.059831,-434.058887,-434.101539,30.785,-1579.002779227,-1587.948547531,-1596.838467534,-1469.777935178
gdb_73083,CC12CCC1C=CCC2,2.34164,1.67431,1.30743,0.1844,90.26,-0.2325,0.0295,0.2621,1111.6301,0.208018,-351.171062,-351.162788,-351.161844,-351.203278,33.933,-2225.3301466281,-2240.5804978551,-2253.621389893,-2069.8051785231
gdb_74399,CC1=CC2(C)CC1(C)C2,2.66764,1.47677,1.1346,0.2964,91.77,-0.2095,0.026,0.2355,1206.3621,0.204639,-351.146112,-351.136817,-351.135873,-351.179133,37.028,-2209.6737970781,-2224.2834616161,-2237.324353654,-2054.653973718
gdb_42297,C1CN(C1=O)C(=O)C#N,2.69513,1.4915,0.972,5.7582,66.84,-0.2908,-0.0859,0.2049,1112.3815,0.088889,-452.793086,-452.784992,-452.784048,-452.826628,27.841,-1418.957236286,-1425.432501657,-1432.543433645,-1329.9908927931
gdb_85816,CC1CC(C)(C#C)C1O,1.98765,1.47812,1.33012,1.3738,84.0,-0.2483,0.0408,0.2892,1153.4108,0.179894,-387.054751,-387.044731,-387.043787,-387.088854,38.324,-2016.0107144801,-2028.3877019961,-2040.242602024,-1874.7847939581
gdb_56201,NC(=O)CCC1CCO1,4.6309,0.69028,0.62892,2.0107,76.28,-0.2432,0.0356,0.2788,1762.4288,0.17001,-440.305445,-440.295318,-440.294374,-440.342987,34.849,-1888.0434316191,-1899.46346791,-1910.725371933,-1755.096864843
gdb_66203,NC1(COC=NC1)C#C,2.33865,1.54789,1.40594,2.2064,73.88,-0.2499,0.0226,0.2725,1021.277,0.136596,-417.97225,-417.963754,-417.962809,-418.005031,32.285,-1667.374871697,-1677.152716935,-1686.635005434,-1551.445093983
gdb_86735,CC1CN(C=N1)C(N)=O,3.88827,1.07387,0.88251,1.9061,75.94,-0.2348,-0.0042,0.2306,1307.6331,0.149177,-435.326501,-435.317672,-435.316728,-435.360603,32.375,-1740.723771198,-1751.1805811741,-1761.256493187,-1618.629345068
gdb_54943,[O-]C(=O)C1CN(C1)C=[NH2+],2.58889,1.81036,1.32198,2.5968,67.77,-0.2441,0.0154,0.2595,973.3285,0.138653,-455.146891,-455.13953,-455.138586,-455.178575,29.052,-1640.287818203,-1650.7772586471,-1660.260174655,-1523.4136394441
gdb_99898,CCC(N)(C#N)C1CO1,2.27071,1.30713,1.1572,4.5561,75.29,-0.2636,0.0245,0.2881,1191.5753,0.15769,-419.188712,-419.178796,-419.177852,-419.223442,35.889,-1802.864104941,-1813.527992887,-1824.196900905,-1674.786380496
gdb_31383,[NH3+]CC1=NC(=O)N=C[N-]1,2.97351,1.37256,0.95251,6.7438,69.35,-0.2565,-0.0527,0.2037,1164.0116,0.115909,-450.192382,-450.184655,-450.183711,-450.225151,28.203,-1508.301340197,-1516.7833793501,-1525.0803033481,-1405.118780309
gdb_52247,O=CCOC1CC2OC12,5.48108,0.73798,0.70838,3.6262,69.46,-0.2566,-0.0297,0.2269,1554.2054,0.132968,-458.907936,-458.899232,-458.898288,-458.943044,30.466,-1651.2165149471,-1660.863838313,-1670.346754321,-1536.85111717
gdb_109214,CCC1=CCC2(C)NC12,3.15083,1.09189,0.98346,1.5359,88.77,-0.2204,0.0234,0.2439,1352.364,0.194482,-367.211042,-367.201888,-367.200943,-367.244832,35.286,-2101.8137851041,-2115.6227481581,-2128.070016682,-1953.653890132
gdb_66559,CC12C3C1C1C3CC21O,2.33453,2.19739,1.59422,1.067,78.04,-0.2234,0.0758,0.2991,926.3729,0.159402,-385.821583,-385.814126,-385.813182,-385.8528,30.951,-1870.038315882,-1882.2465034771,-1892.915411495,-1740.3723661581
gdb_88749,OC1CC1N1CC1C=O,3.41255,0.98091,0.84662,2.2716,75.44,-0.2383,-0.0376,0.2007,1352.3986,0.145676,-439.033069,-439.02428,-439.023335,-439.067222,32.643,-1717.4676601491,-1727.950197994,-1738.025482498,-1595.7654271441
gdb_96063,OC1COCC1OC=N,3.08832,1.15558,0.93667,2.4014,69.97,-0.2566,0.0138,0.2704,1249.211,0.147746,-476.21147,-476.202661,-476.201717,-476.246199,31.701,-1692.7400404951,-1703.209400651,-1713.285312664,-1571.143229002
gdb_122477,OCCCC1CC1C#C,3.46134,0.65992,0.58807,0.8342,86.05,-0.2409,0.0501,0.291,1886.4952,0.18024,-387.040812,-387.030396,-387.029452,-387.077316,37.619,-2007.2638665291,-2019.392360481,-2031.247260509,-1867.5445951161
gdb_122167,CCOCC1(C)CC1C,3.02394,0.79118,0.71408,0.9143,91.24,-0.2478,0.0851,0.3329,1762.6765,0.226313,-389.481994,-389.47073,-389.469786,-389.518801,40.806,-2283.424302339,-2298.574879635,-2312.801763683,-2117.153242609
gdb_123739,C1CC(C1)c2n[nH]nn2,5.03041,1.00359,0.96389,1.8368,74.03,-0.2776,-0.0238,0.2538,1246.6733,0.139162,-414.16811,-414.160698,-414.159754,-414.201107,27.38,-1629.4036745981,-1639.8611120831,-1649.3440280911,-1513.249248662
gdb_80010,CN1C2C=CC1C1CC21,2.46196,2.09861,1.65477,0.7398,81.55,-0.1948,0.02,0.2149,926.7939,0.173053,-365.964068,-365.956726,-365.955782,-365.995942,30.33,-1947.177997252,-1960.3469011261,-1971.608805149,-1811.186756808
gdb_108585,CCC12OCOC1C2C,2.41331,1.44998,1.1887,1.2187,78.07,-0.2402,0.0839,0.3241,1170.1292,0.181655,-424.213209,-424.203913,-424.202969,-424.24736,34.366,-1978.7686828391,-1991.599359362,-2003.45425939,-1837.316859077
gdb_87203,CC1(CC2CO2)CC1O,4.15636,0.84821,0.79602,2.6978,79.39,-0.2538,0.0786,0.3324,1489.3232,0.180329,-424.185336,-424.17556,-424.174615,-424.220226,36.321,-1961.2781244821,-1973.8075966851,-1985.6618692041,-1820.2900298711
gdb_78378,CC1C2C3C(CN3C)N12,2.82701,1.4822,1.32937,1.6647,82.88,-0.2057,0.0622,0.268,1088.8157,0.183016,-383.171024,-383.162707,-383.161763,-383.203446,32.843,-1928.0979585981,-1941.5429664321,-1953.39786646,-1785.4570052811
gdb_97080,CN=C1COC(O1)C#C,3.06567,1.17917,0.99182,1.3208,73.29,-0.2569,0.0136,0.2705,1220.4227,0.122605,-437.850119,-437.841265,-437.840321,-437.884591,31.306,-1603.0075085131,-1611.672152785,-1620.5620727881,-1494.876412651
gdb_38881,C1C2OC3CCC2OC13,2.76097,2.13274,1.93573,0.237,72.27,-0.2351,0.0904,0.3255,838.0454,0.164401,-423.037173,-423.031304,-423.03036,-423.066972,26.169,-1868.6471284291,-1881.851172807,-1892.520080825,-1737.8353472711
gdb_40468,C1CC1C12CN3C1CC23,3.66996,1.29734,1.18349,1.9996,83.13,-0.2269,0.0876,0.3145,1123.1942,0.172102,-365.898341,-365.890895,-365.889951,-365.930535,30.001,-1905.9337132091,-1919.0373561471,-1930.29926017,-1770.1432756451
gdb_111507,COC1C2CN2CC1C,1.99449,1.84918,1.12333,1.5052,81.58,-0.2233,0.0747,0.298,1169.5312,0.194876,-404.319918,-404.310963,-404.310019,-404.353412,34.266,-2033.458602225,-2047.3918120611,-2059.839708094,-1884.856940917
gdb_6783,COCCNC(=O)N,5.30488,0.86758,0.76937,3.8505,66.79,-0.2407,0.0618,0.3025,1460.3443,0.153342,-418.28797,-418.278458,-418.277514,-418.323415,32.954,-1632.321591448,-1642.3491852681,-1652.42572479,-1513.563630671
gdb_103521,CC1(CO)C=CCC1=O,2.38149,1.44265,1.17915,1.8507,76.63,-0.2393,-0.0185,0.2208,1130.0999,0.157732,-423.053809,-423.044499,-423.043555,-423.087917,34.402,-1879.0863681531,-1890.131154062,-1900.80006208,-1750.978523276
gdb_129325,N=C1ON=NC=NC1=N,2.6343,1.92963,1.28977,3.2518,67.97,-0.2839,-0.1222,0.1617,912.616,0.076276,-464.902388,-464.895059,-464.894115,-464.934419,26.888,-1178.065943821,-1184.131445815,-1190.649381798,-1094.16861803
gdb_44215,N=C1OC2C1C=CC2=O,3.51327,1.48735,1.19221,2.5334,69.39,-0.2538,-0.0736,0.1802,989.9163,0.102469,-436.706551,-436.699765,-436.698821,-436.738036,25.899,-1513.259916315,-1521.445143711,-1529.149071704,-1416.6254128421
gdb_16497,OC1C2OC3C2C13O,3.02628,2.62399,1.83904,1.1718,55.48,-0.2254,0.0683,0.2937,725.9597,0.10686,-419.595051,-419.588613,-419.587668,-419.625259,25.658,-1359.0690323441,-1367.472005363,-1375.175933356,-1264.1269206441
gdb_91997,OC1CN2CC2C1C#C,2.78172,1.52824,1.24732,1.9053,76.79,-0.2313,0.0362,0.2675,1044.9105,0.148193,-401.891069,-401.883051,-401.882106,-401.923286,31.806,-1765.037234912,-1776.004209705,-1786.079494209,-1642.376168155
gdb_32838,CCCc1cc(c[nH]1)O,5.10604,0.73462,0.68061,1.9209,83.53,-0.1794,0.0488,0.2281,1693.5636,0.170826,-403.188897,-403.179163,-403.178219,-403.224351,35.688,-1951.5843654501,-1963.2516402871,-1974.51354431,-1817.5835835541
gdb_38026,C1C2C=C3CCN=C3N12,3.84066,1.59825,1.23692,3.4369,81.49,-0.2216,-0.0313,0.1903,1000.4027,0.139404,-380.863879,-380.85725,-380.856306,-380.894858,26.7,-1736.0469466211,-1746.9969786711,-1756.479894679,-1619.2424213611
gdb_31638,CCc1cc(n(c1)C)N,3.35872,1.01445,0.83167,1.7089,88.4,-0.1785,0.0558,0.2343,1461.6701,0.182927,-383.309074,-383.298997,-383.298053,-383.344486,36.644,-2014.725576048,-2027.0661680421,-2038.92106807,-1873.9608746411
gdb_12789,OCC1CC2CC12O,2.99838,1.87258,1.44582,2.465,67.55,-0.2347,0.065,0.2997,920.7484,0.153198,-384.898905,-384.890802,-384.889858,-384.931207,30.824,-1685.7307649651,-1696.643773984,-1706.720313506,-1565.616757239
gdb_11153,C1C=C(NC1=O)C#N,5.91358,1.3676,1.11837,2.1411,63.86,-0.2466,-0.0616,0.185,960.1125,0.084672,-377.580878,-377.574071,-377.573127,-377.612074,24.759,-1326.318710125,-1332.713026835,-1339.231590327,-1245.2633725951
gdb_101698,CCC(O)CC1(C)CO1,3.24991,0.85577,0.76435,2.7822,82.45,-0.2585,0.0643,0.3228,1607.1595,0.202848,-425.415128,-425.404395,-425.40345,-425.451211,39.494,-2105.1320526961,-2118.8381042741,-2131.878368803,-1951.52161455
gdb_62866,CC1(O)C2CC1C1NC21,2.81165,1.86088,1.462,3.3382,77.66,-0.2333,0.0729,0.3061,963.3754,0.173086,-403.095296,-403.088072,-403.087128,-403.126382,30.93,-1892.8488955411,-1906.0912179681,-1917.353121991,-1756.107154333
gdb_121987,CCOCC(C)NC=O,3.33982,0.71139,0.65851,4.2515,81.67,-0.2446,0.0373,0.2819,1797.8051,0.192071,-441.513864,-441.502819,-441.501874,-441.551787,38.173,-2018.4856099761,-2031.1066984931,-2043.553967017,-1872.4071623571
gdb_87255,CC1NC1(C)CNC=O,4.00882,0.79024,0.76133,2.7597,81.29,-0.2473,0.0275,0.2748,1575.7425,0.181362,-420.415933,-420.405567,-420.404623,-420.452272,37.049,-1945.104707516,-1957.2633219001,-1969.118221928,-1804.66568328
gdb_91604,CC1OC2CC1C(=N)O2,2.32011,2.01412,1.49705,2.2895,71.72,-0.2616,0.0239,0.2855,948.8163,0.15004,-439.115421,-439.108196,-439.107251,-439.146912,28.972,-1769.1442813171,-1780.6082432381,-1790.683527742,-1645.771619354
gdb_83598,CC1C2CCC2(O)C1=O,2.26988,1.70126,1.16968,2.3376,76.13,-0.2417,-0.0215,0.2202,1104.9565,0.158089,-423.022951,-423.014119,-423.013175,-423.056419,33.349,-1859.722695431,-1871.0674306421,-1881.73633866,-1731.2132447941
gdb_106007,CCC12C3OC1C1C3N21,3.30787,1.64171,1.41196,0.5484,72.95,-0.2434,0.062,0.3053,972.9996,0.148205,-401.857452,-401.85023,-401.849286,-401.889384,28.474,-1743.9422648591,-1755.408736816,-1765.484648829,-1621.102358037
gdb_96330,CC1CCCOC(C)O1,2.00066,1.60292,0.9704,1.6536,82.49,-0.2474,0.0827,0.3301,1299.7626,0.205998,-425.443253,-425.43382,-425.432876,-425.477207,36.11,-2122.7807433211,-2137.3025565991,-2150.3434486371,-1967.8343385141
gdb_113826,CCC1OC1C1NC1C,4.0976,0.78918,0.72174,1.7287,84.4,-0.2478,0.0712,0.3191,1671.6896,0.192905,-404.308424,-404.298364,-404.297419,-404.344571,36.502,-2026.2460137791,-2039.48582617,-2051.933094694,-1879.309133848
gdb_90809,CN1CC2C3C4C(C14)N23,3.1653,1.85625,1.52149,1.7884,76.99,-0.1942,0.0666,0.2609,926.7709,0.161757,-381.977922,-381.970921,-381.969977,-382.009366,28.594,-1807.267335594,-1819.761039784,-1830.429947802,-1677.383640247
gdb_120344,CCOC1C=CC2OC12,4.04576,0.99329,0.88342,2.6382,77.18,-0.2465,-0.0081,0.2385,1366.9617,0.158433,-422.995331,-422.986756,-422.985812,-423.029396,31.702,-1842.3908968511,-1853.896901875,-1864.565809893,-1714.2560690871
gdb_119594,COCC12CC1CC=C2,4.03183,0.99717,0.92052,0.9657,84.88,-0.2235,0.0233,0.2469,1367.3407,0.182761,-387.076749,-387.067963,-387.067019,-387.110474,33.322,-2029.8146574621,-2042.965991084,-2054.820891112,-1888.351538538
gdb_34927,C#CC1C2CC3(CC3)N12,2.74094,1.59089,1.26477,1.4176,81.88,-0.2283,0.0326,0.2609,1043.7836,0.146742,-364.712571,-364.704581,-364.703637,-364.74478,31.801,-1789.7039861931,-1800.6891587471,-1810.76507076,-1667.2939230361
gdb_92108,CC1CC2OC3(C)C2C13,2.66015,1.67074,1.39852,1.5677,81.17,-0.2177,0.0874,0.3051,1047.1192,0.183218,-387.073211,-387.065141,-387.064197,-387.105267,32.559,-2027.5945306201,-2041.195160686,-2053.050060714,-1885.0840991751
gdb_2476,O=C1CN2CC1C2,5.29239,2.73393,2.46416,2.0133,56.61,-0.2197,-0.0129,0.2069,589.838,0.115987,-324.55226,-324.547035,-324.546091,-324.581099,20.824,-1360.470259941,-1369.634401377,-1377.339584388,-1267.314666364
gdb_94385,OC1COC11CC2NC12,2.91787,1.50781,1.26991,2.247,71.27,-0.2353,0.0622,0.2975,1035.0094,0.147962,-439.009563,-439.001748,-439.000803,-439.042031,30.466,-1702.7174335951,-1713.811165206,-1723.88644971,-1579.957847925
gdb_125921,CC1CC2=CNN=C2C1,4.4891,1.18943,0.97304,1.9257,81.7,-0.2269,0.024,0.2509,1216.5897,0.162941,-382.107679,-382.100079,-382.099135,-382.139635,30.136,-1888.6910209071,-1900.808847206,-1911.477755224,-1759.1286101681
gdb_71158,CC12CN3C(C13)C21CC1,2.56163,1.8451,1.4483,1.8827,82.2,-0.2283,0.0783,0.3066,995.5509,0.171248,-365.931129,-365.923422,-365.922477,-365.962729,31.542,-1926.508478301,-1939.4483413901,-1950.709617904,-1790.345300391
gdb_46407,N=C1OCC1OCC#N,3.94438,0.88013,0.76912,4.2299,67.92,-0.2798,-0.0119,0.2679,1406.2052,0.112025,-453.929009,-453.920522,-453.919577,-453.96346,29.443,-1503.9075221791,-1511.9132820011,-1520.20957849,-1402.140622595
gdb_87772,CC1CC11OC2(C)CC12,3.45376,1.14049,1.12447,1.4327,84.09,-0.2208,0.0824,0.3031,1239.7898,0.180636,-387.043469,-387.034461,-387.033517,-387.076714,35.067,-2008.9311579421,-2021.9431845661,-2033.798084594,-1867.166834698
gdb_124162,CC#Cc1nc([nH]n1)O,6.51888,0.76434,0.68706,1.2915,76.75,-0.2251,-0.0059,0.2191,1569.2136,0.10157,-432.87594,-432.867401,-432.866456,-432.91191,29.726,-1458.677928477,-1465.762505087,-1473.4658055711,-1364.497612703
gdb_42701,O=C1C2C3OC4C3C1C24,4.32062,1.64066,1.51919,2.2349,67.36,-0.2426,-0.0117,0.2309,853.7079,0.1151,-420.58019,-420.574588,-420.573644,-420.610105,23.663,-1582.5714229101,-1592.3888012151,-1600.685725213,-1478.57435634
gdb_40412,C1OC1C12CC=CC1O2,3.68236,1.29603,1.14525,0.5516,72.26,-0.2487,-0.0011,0.2475,1087.7616,0.135948,-421.787025,-421.779609,-421.778665,-421.819188,28.775,-1712.0196270111,-1722.475809478,-1731.958725486,-1596.062238901
gdb_10662,CC(=O)C1(CC1)C#C,2.72587,2.08683,1.31119,2.011,72.07,-0.245,-0.0166,0.2285,936.6215,0.12759,-346.584283,-346.575811,-346.574867,-346.617216,31.265,-1625.3211010441,-1634.226081263,-1643.116628775,-1519.230036941
gdb_42005,C1CC2CCOCC2=C1,3.25779,1.39677,1.05197,1.1224,84.23,-0.2265,0.0254,0.2519,1174.9404,0.185893,-387.108254,-387.10047,-387.099526,-387.140786,30.649,-2049.584328507,-2063.364426147,-2075.219326175,-1907.3725913461
gdb_1090,CC(C)(C)OC=O,4.34643,1.65721,1.64286,4.3411,61.5,-0.267,0.0121,0.2791,858.7256,0.145148,-346.890723,-346.882225,-346.881281,-346.923014,30.464,-1584.444537275,-1594.2204999861,-1603.704671012,-1473.4507453551
gdb_97048,CN=C1COC(=O)CO1,4.26296,1.07223,0.91367,2.814,69.0,-0.264,-0.0098,0.2542,1248.9266,0.124064,-475.054686,-475.04622,-475.045276,-475.088696,29.854,-1594.6992893531,-1603.606779608,-1612.496699611,-1486.022260661
gdb_71215,OC12CC3C(NC13)C2=O,2.45989,2.07169,1.65084,1.4171,67.71,-0.229,-0.0253,0.2037,867.4926,0.126137,-437.846388,-437.839656,-437.838712,-437.8772,27.481,-1600.666272434,-1610.662490804,-1619.552410807,-1490.2384936321
gdb_133301,c1c(c(c(nn1)N)N)F,2.40245,1.83038,1.04217,4.3572,69.04,-0.2255,-0.024,0.2015,1039.2949,0.102655,-474.174006,-474.166529,-474.165585,-474.205667,29.075,-1400.210404911,-1407.9607685701,-1415.664696563,-1303.105269688
gdb_131942,Cn1cc(nc1)N(=O)=O,4.59563,1.10513,0.89595,7.8182,69.42,-0.2608,-0.0673,0.1934,1216.0729,0.10172,-469.959213,-469.95141,-469.950466,-469.992645,27.189,-1374.256632671,-1381.802428396,-1389.506356389,-1278.227675383
gdb_98549,COC(=O)C12CC1CN2,3.59188,1.1745,0.98,1.535,74.3,-0.2284,0.0093,0.2377,1235.5768,0.147569,-439.070409,-439.061724,-439.06078,-439.104424,31.541,-1740.8988462091,-1751.4466449901,-1761.522557003,-1619.110016962
gdb_34115,C#CC12CC3NC1C3O2,3.654,1.47053,1.39221,1.6362,75.47,-0.2322,0.0165,0.2487,959.509,0.125387,-400.655073,-400.648371,-400.647427,-400.68596,27.788,-1617.2902408621,-1627.3059120111,-1636.195832014,-1507.1655489071
gdb_94516,CC1COC1C(=O)C#N,2.67116,1.29362,1.06688,3.8632,69.91,-0.2732,-0.0915,0.1817,1147.6797,0.122504,-437.879204,-437.870175,-437.86923,-437.914334,31.105,-1621.2586077781,-1629.8134379751,-1638.702730469,-1513.540412838
gdb_19376,OCC12NC1C1NC21,4.30382,1.64987,1.4714,2.3863,64.35,-0.2061,0.0599,0.266,879.656,0.130632,-379.795519,-379.788437,-379.787493,-379.826843,27.509,-1460.322629566,-1470.098592277,-1478.989139789,-1352.605689644
gdb_37138,C1CC23NC2(C1)C1OC31,3.14695,1.68681,1.66685,0.9786,73.16,-0.2408,0.0707,0.3115,907.1929,0.150391,-401.877935,-401.871306,-401.870362,-401.908586,27.727,-1756.795531706,-1768.6341165001,-1778.710028513,-1633.1517858551
gdb_130017,c12c(nc([nH]1)N)n[nH]n2,5.48234,1.35057,1.08543,4.0868,67.38,-0.2131,-0.0061,0.2069,1008.3362,0.093905,-445.117542,-445.110728,-445.109784,-445.148426,26.287,-1300.806076712,-1308.083298585,-1315.194230573,-1209.451433965
gdb_11037,CC12CCC(O)C1O2,4.04958,1.70646,1.40699,2.0328,66.73,-0.2478,0.0797,0.3275,924.9852,0.153984,-384.942793,-384.935129,-384.934185,-384.974401,29.699,-1713.2708799571,-1724.4593654271,-1734.535904949,-1592.7213809851
gdb_53850,CC(=O)C(=O)CCC#C,4.311,0.73238,0.63322,0.7242,75.61,-0.2442,-0.0876,0.1566,1700.2989,0.130869,-421.828637,-421.818201,-421.817257,-421.865915,35.548,-1738.1315315191,-1746.6926368061,-1756.175552814,-1625.383851944
gdb_131559,OC1COC2=C1ON=N2,3.16048,1.65476,1.18063,3.4545,60.36,-0.2459,-0.0591,0.1868,960.389,0.089632,-489.825699,-489.818739,-489.817794,-489.857373,25.988,-1302.7463345401,-1309.932567608,-1317.042872087,-1212.351780563
gdb_91460,CC1OC2CC1(C)C=C2,2.3732,1.94858,1.41376,1.4199,81.91,-0.2345,0.0114,0.2459,1015.4523,0.183597,-387.099057,-387.091087,-387.090143,-387.130731,32.939,-2043.8131282341,-2057.4765092,-2069.331409228,-1901.062988351
gdb_17820,CC1NC1C1CCO1,3.89102,1.57542,1.35685,2.2627,71.71,-0.2395,0.071,0.3105,984.6983,0.166187,-365.016028,-365.007978,-365.007034,-365.048952,29.575,-1746.955563077,-1758.790382817,-1769.459918344,-1620.494301816
gdb_76943,CC1C(C=O)C1(C)C=O,1.97112,1.23809,1.06263,4.0556,79.05,-0.2534,-0.0497,0.2037,1264.098,0.155596,-423.041174,-423.031063,-423.030118,-423.076416,35.642,-1871.1577919381,-1881.6999431381,-1892.3682236471,-1743.761542267
gdb_85385,CC1CC(=O)NC(=O)C1,1.91757,1.67787,0.92753,3.2152,73.81,-0.2579,-0.024,0.234,1231.8504,0.14896,-439.182465,-439.174142,-439.173198,-439.215577,31.41,-1811.214994713,-1821.9899517521,-1832.0658637651,-1688.859524839
gdb_7201,COCC(C)CCO,5.35362,0.74642,0.68463,0.4062,76.07,-0.2515,0.0797,0.3312,1673.383,0.197843,-387.327874,-387.31726,-387.316315,-387.363972,36.709,-1954.2274333581,-1967.118978254,-1979.566874287,-1809.7535262521
gdb_65906,C1CC(C1)(C(=O)C#N)O,2.9374,1.30361,1.11198,3.2162,70.04,-0.2772,-0.0922,0.1849,1112.8132,0.122304,-437.889885,-437.880926,-437.879982,-437.924156,32.213,-1627.9610314071,-1636.5597872341,-1645.449707237,-1519.703806236
