mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_118144,CC(CCO)C1COC1,3.18662,0.76411,0.65037,2.6481,81.84,-0.242,0.0708,0.3128,1741.7951,0.204552,-425.399199,-425.388694,-425.38775,-425.435712,37.349,-2095.1364618351,-2108.985585465,-2122.026477503,-1941.7958525591
gdb_46431,O=C1OCC1OCC#N,4.0486,0.86987,0.76131,4.0855,62.98,-0.2792,-0.0279,0.2514,1398.3306,0.099938,-473.830709,-473.822328,-473.821384,-473.865259,28.457,-1454.4943259741,-1461.6780490061,-1469.3819769991,-1359.527113914
gdb_23098,C1C(=NO)C(=CN1)C#N,2.32133,1.66873,0.97789,6.4348,77.15,-0.2075,-0.0428,0.1646,1113.7545,0.101894,-432.851568,-432.843422,-432.842478,-432.884402,29.663,-1443.384279129,-1450.715466776,-1458.419394769,-1347.236095131
gdb_103086,CC1(CO)C(N)C1C#N,2.29725,1.22502,1.02526,4.1943,76.5,-0.2432,0.0239,0.2671,1244.3362,0.158013,-419.19734,-419.187083,-419.186139,-419.232486,36.852,-1808.278252593,-1818.72815997,-1829.397067988,-1680.461571892
gdb_130899,C#Cc1c[nH]nc1C=O,2.2306,1.62331,0.93955,5.1614,76.04,-0.247,-0.0561,0.1909,1139.7295,0.089606,-415.605104,-415.597422,-415.596478,-415.637582,28.096,-1437.672692211,-1444.407118799,-1451.518050787,-1348.294702814
gdb_118820,CCCC1(C)NC1C=O,2.42546,0.90698,0.75488,3.39,84.79,-0.2442,-0.026,0.2183,1607.0266,0.191896,-404.344441,-404.333968,-404.333024,-404.38056,37.797,-2048.8470054321,-2061.8276566061,-2074.275552639,-1901.8925552491
gdb_112729,CCC1CC(O)C1(C)O,2.39739,1.12957,0.95989,1.1992,81.89,-0.2488,0.0742,0.323,1375.8662,0.203116,-425.423318,-425.41268,-425.411736,-425.458368,40.113,-2110.2713514061,-2124.0370163391,-2137.0779083771,-1956.0126964631
gdb_121289,COCC1OCC=C1C,2.87266,1.09217,0.84759,1.2997,82.42,-0.2259,0.0257,0.2515,1416.2563,0.181122,-424.223299,-424.213474,-424.21253,-424.258565,35.002,-1985.1002486491,-1997.5989729111,-2009.453872939,-1844.348097422
gdb_127549,CN1N=CC(=N)N=C1O,3.25651,1.48858,1.02821,4.1695,74.52,-0.2228,-0.0388,0.184,1093.9704,0.114361,-450.147207,-450.139195,-450.138251,-450.180623,29.038,-1479.953621122,-1488.25682021,-1496.553744208,-1377.177059557
gdb_86173,NC1CC(O)C=C1C#N,2.8261,1.23637,1.03189,3.6753,77.56,-0.2464,-0.0543,0.1921,1174.9997,0.137397,-418.025181,-418.016547,-418.015603,-418.058586,32.22,-1700.589550576,-1710.280799572,-1719.76371558,-1585.051338478
gdb_93682,CC1CCC(C)(C)C=C1,3.01903,1.10025,1.01761,0.2226,95.26,-0.2361,0.0289,0.265,1369.4321,0.229374,-352.389801,-352.380129,-352.379185,-352.423421,38.643,-2362.248217865,-2378.3984169981,-2392.625301046,-2194.2333106241
gdb_84089,CC1C=C(C)C(C)C1C,2.2472,1.40477,0.99278,0.32,94.92,-0.2216,0.0332,0.2548,1341.6328,0.228205,-352.386169,-352.375986,-352.375042,-352.420392,39.643,-2359.969105177,-2375.7986472111,-2390.025531259,-2192.3325858631
gdb_45846,C1C=CNC(=O)CC1=O,2.28559,1.69677,1.06669,4.3916,72.77,-0.2353,-0.029,0.2063,1084.9671,0.125338,-437.94822,-437.940445,-437.939501,-437.980988,29.469,-1664.566768922,-1673.9084954051,-1682.798415408,-1555.3663977241
gdb_87192,CC1[NH2+]C1(C)CC([O-])=O,3.55135,0.96375,0.88509,6.1455,75.92,-0.2484,0.0243,0.2727,1377.9767,0.170024,-440.31242,-440.302861,-440.301917,-440.346932,35.341,-1892.420306894,-1904.1967682971,-1915.4586723201,-1757.5723878481
gdb_53563,CC#CCN1C(C)C1C,3.47428,0.77964,0.71247,1.2686,91.88,-0.2141,0.0574,0.2715,1712.203,0.191058,-367.15887,-367.147645,-367.146701,-367.197082,38.995,-2069.075385556,-2081.5847774711,-2094.032673504,-1923.6903353821
gdb_104265,COC1(C)CNC1C#N,2.18588,1.39421,1.15672,5.7553,76.43,-0.2457,0.018,0.2637,1175.7501,0.157823,-419.182293,-419.172671,-419.171727,-419.216828,34.759,-1798.8361246701,-1809.684500262,-1820.35340828,-1670.63603597
gdb_101163,CCC(C)C1C(C)C1C,2.23577,1.04875,0.85228,0.1323,96.19,-0.256,0.0761,0.3321,1564.5009,0.250292,-353.558764,-353.547169,-353.546225,-353.595369,42.829,-2467.931401118,-2484.6520059321,-2500.06488199,-2288.4186464701
gdb_27739,Cc1c(oc(n1)C)C=O,2.31983,1.47388,0.91145,2.7033,77.63,-0.2505,-0.0594,0.191,1243.0093,0.122987,-437.95156,-437.942715,-437.941771,-437.985599,30.818,-1666.662648982,-1675.3329408351,-1684.222860838,-1558.259841723
gdb_32876,Cc1coc(n1)COC,5.50915,0.80817,0.74414,1.0052,76.83,-0.2335,0.0023,0.2358,1568.9666,0.146749,-439.111341,-439.102098,-439.101154,-439.146475,32.091,-1766.584044597,-1776.781693356,-1786.857605369,-1645.4973979211
gdb_33223,c1cc(oc1)OCCO,5.36815,0.82926,0.74137,1.2648,71.88,-0.2052,0.0259,0.2311,1489.6583,0.135729,-458.972786,-458.96417,-458.963226,-459.008383,30.928,-1691.9104735971,-1701.6130177551,-1711.095933763,-1577.851927721
gdb_104352,CC1(CO)CCNC1=O,2.49259,1.48237,1.19579,4.8467,74.75,-0.2482,0.0242,0.2724,1115.7764,0.172295,-440.339588,-440.330651,-440.329707,-440.372869,34.053,-1909.4684714061,-1921.635243407,-1932.89714743,-1773.848088781
gdb_119137,CC(C)C1(CC1)CCO,2.25305,0.98589,0.85911,1.4281,88.5,-0.2596,0.0803,0.3399,1532.0606,0.227149,-389.477552,-389.466541,-389.465597,-389.513897,41.08,-2280.6369073611,-2295.9462444341,-2310.173128482,-2114.0759384731
gdb_125297,Cc1ccnn1CCO,3.01121,1.07402,0.84801,1.3457,78.44,-0.2311,0.023,0.2541,1367.0682,0.160104,-419.228284,-419.219025,-419.218081,-419.263298,33.128,-1827.695891089,-1838.772052448,-1849.440960466,-1699.7963792001
gdb_116351,CC1=CCCCC1CO,2.60108,1.24714,0.90166,1.4483,88.67,-0.2223,0.0363,0.2586,1354.7196,0.206674,-388.31146,-388.301937,-388.300993,-388.345605,36.471,-2176.7553024471,-2191.2212674241,-2204.262159462,-2022.1847755311
gdb_109137,OCC1=CCC(=N)OC1,4.14391,0.97805,0.8295,4.4239,76.35,-0.2446,0.0119,0.2565,1362.2262,0.147714,-439.094211,-439.085301,-439.084357,-439.128641,32.203,-1755.834815427,-1766.2414246831,-1776.317336696,-1634.3064024151
gdb_97423,CN=COC1OCC=C1,5.39185,0.77603,0.72477,2.78,79.46,-0.2477,-0.0019,0.2458,1592.0249,0.146569,-439.082967,-439.074063,-439.073119,-439.117793,31.505,-1748.779104231,-1759.189478541,-1769.265390554,-1627.499184783
gdb_33249,c1c(nc[nH]1)CCCO,5.45965,0.65849,0.62857,3.2612,78.36,-0.2172,0.0357,0.2529,1765.0147,0.16061,-419.242559,-419.233417,-419.232472,-419.277804,32.781,-1836.6535820641,-1847.8031619761,-1858.471442485,-1708.899024754
gdb_84416,CN1C=NC(C=O)C1=O,2.77257,1.48392,1.11514,4.0033,68.15,-0.2499,-0.04,0.2099,1077.3447,0.111832,-453.993224,-453.984655,-453.983711,-454.027791,29.222,-1544.203012614,-1552.157316698,-1560.454240696,-1442.508904074
gdb_32994,CCNc1cccnc1,4.92338,0.89611,0.76674,3.4841,88.43,-0.2018,-0.0107,0.1911,1493.0016,0.161699,-382.128807,-382.120347,-382.119402,-382.162289,31.776,-1901.949031059,-1913.527199618,-1924.195480127,-1773.344199054
gdb_56212,[O-]C(=O)CCC1CC[NH2+]1,3.64354,0.94649,0.81561,6.9782,75.66,-0.2367,0.0379,0.2746,1418.2242,0.172248,-440.307343,-440.29854,-440.297596,-440.341857,32.341,-1889.2344437011,-1901.485301908,-1912.747205931,-1754.387779673
gdb_130788,O=C1ON=NC(=C1)C#C,3.87477,1.23063,0.93399,4.6706,71.21,-0.2843,-0.1215,0.1628,1120.4014,0.063522,-451.484108,-451.476729,-451.475785,-451.516286,26.845,-1225.413380398,-1230.560209216,-1236.485149194,-1148.962076401
gdb_51722,O=COC1CNC(=O)O1,3.71782,1.01576,0.88156,5.4294,59.67,-0.2804,-0.0123,0.2681,1252.8097,0.10111,-511.031171,-511.023136,-511.022191,-511.065089,27.763,-1443.610182369,-1451.0103960061,-1458.71369649,-1347.990360949
gdb_94010,OC1COC(C=O)C1O,2.03582,1.81418,1.5203,2.1668,63.6,-0.2584,-0.0482,0.2102,966.1062,0.13566,-496.100726,-496.092447,-496.091503,-496.133816,30.841,-1635.5181222941,-1645.431509476,-1654.914425484,-1519.6303876831
gdb_98512,CCC(=O)C1(CN1)C=O,2.27548,1.3842,0.94656,1.7243,74.1,-0.26,-0.0393,0.2207,1257.1332,0.145212,-439.093039,-439.083514,-439.08257,-439.128069,33.748,-1755.099374879,-1765.1200661,-1775.195978113,-1633.947467267
gdb_63378,CC1(CC(C1)(C)C#N)C,2.55044,1.2918,1.01335,4.0336,86.42,-0.2947,0.0383,0.333,1275.9455,0.192526,-367.236952,-367.227004,-367.22606,-367.271175,37.943,-2118.072543294,-2131.3832642021,-2143.831160235,-1970.1843597191
gdb_103761,OCC1(O)CC1(O)CO,3.37661,1.00856,0.8969,0.95,68.59,-0.2376,0.0597,0.2973,1325.1486,0.155855,-497.263155,-497.252788,-497.251844,-497.298085,38.238,-1737.1011617411,-1747.481415619,-1758.150323637,-1608.9970819181
gdb_86566,CC1C(O)CC1C(N)=O,2.36904,1.36538,1.27984,5.0973,75.35,-0.2365,0.0142,0.2507,1126.2748,0.171023,-440.317334,-440.307955,-440.307011,-440.351384,35.426,-1895.5038861201,-1907.393299143,-1918.655203166,-1760.366057916
gdb_96343,CC1(O)CCCCC1O,2.08643,1.60544,1.28907,1.9066,80.55,-0.2564,0.0607,0.3171,1138.9941,0.205768,-425.452413,-425.442845,-425.441901,-425.485644,38.063,-2128.528725761,-2142.9658253241,-2156.006717362,-1973.1286319471
gdb_65794,CC1(CC=CC1=O)C#N,2.25517,1.58611,1.35894,5.6808,75.08,-0.261,-0.0684,0.1926,1025.2523,0.124215,-400.801124,-400.792813,-400.791869,-400.834402,30.578,-1708.9385578211,-1717.9445669891,-1726.834486992,-1600.3142398851
gdb_133052,COc1ncc(cn1)F,5.13492,1.04641,0.87405,1.4192,67.75,-0.2466,-0.0498,0.1967,1220.4456,0.101448,-478.017535,-478.010104,-478.00916,-478.049787,27.123,-1462.8985540111,-1470.678410593,-1478.382338586,-1366.524466773
gdb_104572,OCC1(CC(=O)N1)C=O,3.06378,1.1484,0.99259,1.6878,66.88,-0.2602,-0.0541,0.2061,1186.3663,0.12271,-475.046266,-475.03753,-475.036585,-475.080132,31.824,-1589.4156635731,-1598.1537263981,-1607.0430188921,-1480.648273585
gdb_59783,CC(C)C1CCOCO1,3.06251,1.08617,0.97101,1.6783,81.73,-0.258,0.0843,0.3423,1348.6863,0.206489,-425.4405,-425.431167,-425.430223,-425.474492,35.651,-2121.0532110441,-2135.6377752221,-2148.6786672601,-1966.1306515791
gdb_27344,CC1=CC(=N)N=C(C)O1,1.99826,1.84238,0.97011,4.1974,81.31,-0.2274,-0.021,0.2064,1199.0198,0.136024,-418.062127,-418.053575,-418.052631,-418.095392,31.483,-1723.77349809,-1733.5162028241,-1742.9991188321,-1608.1474347321
gdb_120536,CCOC1CN(C1)C=O,5.89478,0.66315,0.64041,4.9598,79.78,-0.2404,0.0255,0.2658,1780.0322,0.169458,-440.287127,-440.277216,-440.276272,-440.32429,33.969,-1876.548721757,-1888.1042999921,-1899.366204015,-1743.3643290701
gdb_99775,CC(O)C(CO)C1CO1,2.0554,1.31325,0.864,3.6427,74.88,-0.2526,0.0636,0.3163,1362.4428,0.180414,-461.330746,-461.320557,-461.319612,-461.366264,37.355,-1915.8483554091,-1928.118038886,-1939.972311405,-1774.9983127781
gdb_85651,CC1OC(C#C)C(=O)O1,2.12985,1.71558,1.20041,2.8959,66.7,-0.2729,-0.008,0.265,1052.0695,0.110762,-457.765229,-457.756873,-457.755929,-457.798592,30.477,-1562.0092079981,-1570.0977990081,-1578.394723006,-1459.9197687881
gdb_119282,CCCC1(CCO1)C#N,2.29806,1.16923,0.91442,4.0828,79.64,-0.2745,0.0088,0.2833,1374.8788,0.169827,-403.150856,-403.141135,-403.140191,-403.186217,34.675,-1927.713295581,-1939.3887280351,-1950.650632058,-1793.6541553481
gdb_132455,c1c(c(=O)oc(n1)F)N,3.35119,1.42175,0.99914,3.1369,61.87,-0.2244,-0.057,0.1674,1047.8913,0.077858,-513.968455,-513.961297,-513.960353,-514.000125,26.914,-1295.767179442,-1301.940612984,-1308.4585489671,-1212.142820066
gdb_132053,CC1=C(F)N=CNC1=N,2.35465,1.84848,1.04214,3.6646,73.06,-0.2162,-0.0371,0.1791,1061.492,0.113903,-458.145711,-458.138006,-458.137062,-458.177982,28.973,-1531.0592091,-1539.5556809601,-1547.8526049581,-1427.9594804
gdb_116606,CCN=C1OCC1(C)O,2.99645,0.97307,0.89876,0.9647,79.22,-0.2513,0.0219,0.2732,1433.9412,0.168425,-440.283979,-440.273716,-440.272771,-440.32016,36.399,-1874.573323425,-1885.908018492,-1897.169295006,-1740.7727169
gdb_53311,CC#CC1OC1CC=O,2.95515,0.76083,0.64396,3.57,80.05,-0.2478,-0.0261,0.2217,1715.7178,0.132074,-421.787747,-421.777704,-421.776759,-421.825173,33.589,-1712.4726885091,-1721.2804048331,-1730.7626933321,-1599.817880266
gdb_113198,CCC1OC1(C)C(C)C,3.05767,0.87439,0.85743,1.6568,89.51,-0.2523,0.0815,0.3338,1586.9183,0.225612,-389.494783,-389.48335,-389.482406,-389.531634,41.75,-2291.44951494,-2306.494043215,-2320.720927263,-2125.206065606
gdb_133272,CN=c1cnonc1F,2.59345,1.55575,0.97826,3.599,69.28,-0.2631,-0.0824,0.1807,1105.2288,0.086899,-493.94468,-493.93686,-493.935916,-493.977944,27.741,-1268.577214472,-1275.2237898,-1282.3347217881,-1179.215540309
gdb_85625,OC1CC(=CC1=O)C#N,3.79576,1.07168,0.85876,1.4004,73.23,-0.2697,-0.1051,0.1647,1239.0833,0.101069,-436.729462,-436.721543,-436.720599,-436.762392,28.815,-1527.6367750141,-1535.111034713,-1542.814962706,-1431.9090220461
gdb_27132,c1c[nH]c(c1O)OC=O,3.24803,1.17589,0.90487,2.7457,65.72,-0.2064,-0.0118,0.1946,1204.2165,0.100278,-473.861883,-473.85356,-473.852615,-473.895479,29.909,-1474.05629154,-1481.276410094,-1488.979710578,-1378.4904358941
gdb_65426,CC1(CC1CC#C)C=O,4.19277,0.78524,0.74935,2.4451,83.93,-0.2506,-0.0186,0.232,1540.607,0.155894,-385.860914,-385.850985,-385.850041,-385.896193,36.017,-1894.718872361,-1905.3758577081,-1916.044765726,-1767.6018641951
gdb_131078,c1c(onn1)COC=O,5.26653,0.84142,0.75778,2.6012,61.7,-0.2877,-0.0541,0.2336,1376.508,0.087803,-489.87055,-489.862648,-489.861704,-489.904877,26.754,-1330.890740699,-1337.4858602891,-1344.596792277,-1242.1609680991
gdb_24810,c1coc(nc1=O)C#N,3.67543,1.29896,0.95976,5.1599,66.24,-0.2793,-0.1002,0.1792,1088.7965,0.066785,-451.587842,-451.580922,-451.579978,-451.619753,24.773,-1290.5073990041,-1295.942254453,-1301.867194431,-1213.888550104
gdb_115671,CC(=O)C1OCC1CO,2.34183,1.24417,0.94748,2.5915,71.36,-0.2396,-0.0214,0.2182,1279.8198,0.156567,-460.151231,-460.141284,-460.14034,-460.187505,34.584,-1803.5436971881,-1814.188132355,-1824.857040373,-1676.539013133
gdb_64487,CC1(O)CCCOCC1,2.54097,1.34647,1.13005,1.3675,81.5,-0.2402,0.0648,0.305,1211.4181,0.20628,-425.436522,-425.427218,-425.426274,-425.469821,36.744,-2118.5569802421,-2133.1597421811,-2146.200634219,-1963.1995570401
gdb_66177,OC1(COC=N)CCC1,3.75322,0.84845,0.80512,3.0481,78.24,-0.2613,0.0147,0.2759,1497.9548,0.169799,-440.270296,-440.260744,-440.2598,-440.305838,34.719,-1865.987117778,-1877.767971744,-1889.029875767,-1731.785533002
gdb_128088,CNC(C)C1=NNC=N1,3.91413,1.01244,0.89376,2.5375,77.28,-0.2082,0.0108,0.219,1348.9276,0.161038,-415.403425,-415.394375,-415.393431,-415.438153,32.731,-1776.723335019,-1787.9300182501,-1798.598926268,-1648.28416539
gdb_25673,CC#Cc1cnccn1,5.83621,0.85151,0.74655,1.2769,90.16,-0.2424,-0.0556,0.1869,1480.4094,0.113751,-379.697816,-379.689683,-379.688738,-379.732704,28.433,-1632.183539468,-1640.4126924941,-1648.708988983,-1531.2029086611
gdb_33178,c1coc(=O)n1CCO,3.0288,1.25809,0.94635,4.6681,66.49,-0.2095,0.0284,0.2378,1193.8239,0.124661,-475.066217,-475.057843,-475.056899,-475.100151,30.186,-1601.935095632,-1610.9003167151,-1619.790236718,-1493.210376256
gdb_93841,CC1OCC(C)C(C)O1,2.2985,1.45662,1.0887,1.4813,81.97,-0.2524,0.0841,0.3365,1242.5618,0.205344,-425.451066,-425.441507,-425.440563,-425.484778,36.752,-2127.6834711381,-2142.126218282,-2155.16711032,-1972.5852091531
gdb_32853,CCNc1[nH]cc(n1)O,5.87559,0.79452,0.71095,3.7771,76.54,-0.1705,0.0594,0.2299,1573.9475,0.148613,-435.304938,-435.295713,-435.294769,-435.339379,33.839,-1727.192794631,-1737.401111043,-1747.477023056,-1605.311094052
gdb_66290,CC1(CCCC1=O)C=O,2.06399,1.53366,1.30491,2.6729,75.71,-0.2448,-0.0438,0.2009,1101.4795,0.157988,-423.077056,-423.068008,-423.067064,-423.111212,33.251,-1893.6740698761,-1904.8832631431,-1915.5521711611,-1765.5963454311
gdb_93809,CC1OCC(O)C(=N)O1,2.98368,1.37089,1.0106,2.6556,69.72,-0.266,0.0152,0.2812,1170.8605,0.147633,-476.238398,-476.229815,-476.228871,-476.271677,32.291,-1709.6376028471,-1720.248780037,-1730.32469205,-1587.130903304
gdb_74299,CC1=CC(C)(CC1)C=O,2.50436,1.20901,1.11226,2.5546,86.37,-0.2272,-0.0215,0.2057,1257.2293,0.180831,-387.128693,-387.119074,-387.118129,-387.163178,35.72,-2062.4099849581,-2075.0386035831,-2086.892876102,-1921.4237728741
gdb_47681,N=C1CCNCC(=O)O1,2.25717,1.71449,1.13157,2.4216,70.0,-0.2413,-0.0242,0.2171,1076.0226,0.137737,-455.175528,-455.167495,-455.166551,-455.208682,30.114,-1658.257793436,-1668.325547832,-1677.8084638401,-1542.306052907
gdb_110084,OCC1C(C#C)N1C=O,1.82425,1.75945,1.37298,3.9264,72.7,-0.2517,0.0038,0.2556,1033.7149,0.12201,-437.831428,-437.822459,-437.821515,-437.865143,32.551,-1591.2787377941,-1599.871218531,-1608.761138534,-1482.6726176191
gdb_27009,c1[nH]c(c(n1)O)CC#N,3.26673,1.18601,0.90746,2.2004,68.35,-0.2144,0.0121,0.2265,1194.624,0.102571,-432.920815,-432.9128,-432.911855,-432.954466,28.882,-1486.837394852,-1494.2507861781,-1501.954086662,-1391.2018857071
gdb_52779,CC#CC1(C)CC(=N)O1,3.08205,0.93556,0.81569,3.3754,83.95,-0.2564,0.0225,0.2789,1476.102,0.145067,-401.933751,-401.923969,-401.923024,-401.971162,34.675,-1791.8205740501,-1801.6806229671,-1811.755907471,-1672.4187890391
gdb_57072,OC(C#C)C1OCC1O,3.15089,1.18599,1.03354,1.1757,70.05,-0.2599,0.0248,0.2846,1177.0532,0.134587,-458.896578,-458.887824,-458.886879,-458.930198,32.823,-1644.0892677251,-1653.705215641,-1663.18750414,-1528.7901365561
gdb_51768,O=COC1CNC1C#N,2.26745,1.33834,0.91169,7.1367,67.55,-0.2668,-0.0114,0.2553,1224.3739,0.112029,-453.939792,-453.93122,-453.930275,-453.974619,29.457,-1510.6739517261,-1518.6263732831,-1526.922669772,-1409.1429955261
gdb_113379,CCC1CC1(CC)CC,2.4661,0.94181,0.78772,0.1621,96.97,-0.2535,0.0823,0.3359,1659.9647,0.250695,-353.558068,-353.546712,-353.545768,-353.594543,42.36,-2467.494654854,-2484.3652343191,-2499.778110377,-2287.900324036
gdb_132004,CC1=C(F)C(=N)C=CO1,2.33732,1.84204,1.03681,3.8255,74.57,-0.2202,-0.0277,0.1925,1079.141,0.112449,-461.937344,-461.929518,-461.928574,-461.969765,29.273,-1561.182151136,-1569.603321916,-1577.9002459141,-1458.536738952
gdb_129546,NC(C#C)C1=CON=N1,3.37041,1.21161,0.93481,2.6408,68.13,-0.2585,-0.0457,0.2127,1173.3959,0.100074,-432.792742,-432.784529,-432.783584,-432.826218,29.795,-1406.470434695,-1413.7595792391,-1421.462879723,-1310.725111475
gdb_128675,COC1=NNC(=N)N=C1,5.06357,1.0922,0.90353,3.6318,74.3,-0.2099,-0.0737,0.1362,1228.7126,0.114086,-450.123725,-450.115749,-450.114805,-450.156844,29.071,-1465.218454784,-1473.544244196,-1481.841168194,-1362.2555230461
gdb_86960,OC1CC(CC=O)C=C1,4.46593,0.793,0.73318,1.458,78.31,-0.2493,-0.026,0.2233,1530.7004,0.158237,-423.042088,-423.033006,-423.032062,-423.077306,32.997,-1871.731335164,-1882.919193125,-1893.588101143,-1744.3200252771
gdb_115597,CCC1OCC1(C)CC,2.95255,0.95227,0.89705,1.7504,88.98,-0.239,0.0755,0.3145,1510.8347,0.227224,-389.488128,-389.477312,-389.476368,-389.524235,39.83,-2287.2734425451,-2302.705143873,-2316.932027921,-2120.563126515
gdb_86952,OC1CC(OC=N)C1O,2.20559,1.57584,1.47563,2.4879,68.44,-0.2464,0.005,0.2513,1010.9478,0.148203,-476.203443,-476.195182,-476.194237,-476.236037,31.859,-1687.7030257521,-1698.51626084,-1708.591545344,-1564.7664825441
gdb_129703,NC1=C(O)C(=N)NN=C1,2.36586,1.922,1.06167,1.7653,75.66,-0.1904,-0.0267,0.1637,1050.2122,0.115497,-450.149082,-450.141392,-450.140447,-450.180852,30.247,-1481.130200497,-1489.635457483,-1497.931753972,-1377.320759118
gdb_96301,CN1CCNCC(=O)C1,2.17193,1.5384,1.00854,2.9121,80.35,-0.2148,-0.0162,0.1986,1227.1608,0.184066,-420.404382,-420.395481,-420.394537,-420.43813,33.821,-1937.856351057,-1950.9342661261,-1962.789166154,-1795.791451002
gdb_104886,CCC1(CO)CCCO1,1.80495,1.59805,1.16489,2.6342,80.71,-0.2434,0.0747,0.3182,1223.2859,0.206165,-425.440495,-425.430877,-425.429933,-425.474797,36.621,-2121.0500734991,-2135.455797612,-2148.49668965,-1966.3220418241
gdb_66288,OC1(COCC1=O)C#C,2.0605,1.66699,1.423,0.8941,67.28,-0.2517,-0.0484,0.2033,997.2366,0.110179,-457.732506,-457.723994,-457.72305,-457.765647,31.509,-1541.4752309911,-1549.465930597,-1557.762854595,-1439.246484783
gdb_25141,c1c[nH]c(=O)cc1C#N,3.60994,1.21336,0.90813,5.001,75.89,-0.2422,-0.0835,0.1587,1163.0881,0.092058,-415.692885,-415.68586,-415.684916,-415.724596,26.425,-1492.75605974,-1499.9027597411,-1507.013691729,-1402.8967709401
gdb_129562,NC(C#N)C1=CON=N1,3.3688,1.11114,1.03648,3.9858,64.08,-0.2836,-0.0595,0.2241,1141.0735,0.089714,-448.897386,-448.889491,-448.888547,-448.930854,27.801,-1323.531315147,-1330.1308273001,-1337.241759288,-1234.158345822
gdb_30978,COc1c([nH]c(=O)[nH]1)N,2.58922,1.35172,0.93466,4.6623,68.78,-0.1782,0.0552,0.2334,1213.5115,0.124526,-471.238235,-471.229022,-471.228077,-471.272427,33.031,-1549.002828955,-1557.440942478,-1566.330234972,-1440.0798167351
gdb_132121,NC1=C(F)OC(=N)C=N1,3.03911,1.49027,1.00121,2.3561,69.49,-0.2019,-0.0696,0.1323,1072.0082,0.089046,-494.04027,-494.03265,-494.031706,-494.072496,28.433,-1328.5607997821,-1335.33287691,-1342.443808898,-1238.547771277
gdb_130617,C#Cc1c(=O)cnon1,3.17301,1.52743,1.03108,0.9106,70.03,-0.2703,-0.1018,0.1685,1028.963,0.063796,-451.444182,-451.436924,-451.43598,-451.476237,26.563,-1200.359456064,-1205.582213471,-1211.507153449,-1123.83096846
gdb_115331,CC1CCC(CO)C1O,3.18984,1.03732,0.88544,1.5231,81.43,-0.2559,0.0635,0.3195,1400.4793,0.205789,-425.437759,-425.427628,-425.426684,-425.472949,37.752,-2119.3332088751,-2133.4170208711,-2146.4579129091,-1965.1624051921
gdb_97025,CN=C1NC=NC1C#C,2.3634,1.51867,0.99641,3.6717,78.79,-0.2356,-0.0132,0.2224,1176.5521,0.123245,-396.904636,-396.895616,-396.894672,-396.939051,32.045,-1613.01815959,-1621.578637368,-1630.468557371,-1504.747129221
gdb_95508,CC1(C)N=COCC1O,2.25852,1.64999,1.39647,1.4299,75.06,-0.2453,0.0193,0.2646,1050.6536,0.170533,-440.301459,-440.292278,-440.291334,-440.334997,34.947,-1885.5421807451,-1897.5558405501,-1908.817744573,-1750.083067933
gdb_42301,O=C(C#C)C1CCC=C1,3.38187,1.17137,0.98199,2.5519,81.09,-0.2399,-0.057,0.1829,1214.7757,0.135085,-384.680391,-384.671777,-384.670833,-384.714866,31.369,-1781.781685068,-1791.486739262,-1800.96965527,-1667.531121438
gdb_129038,N=C1C=CN=NNC1=O,2.71069,1.75539,1.10435,3.0364,73.58,-0.2617,-0.1002,0.1616,1003.1617,0.090587,-448.89086,-448.883636,-448.882692,-448.923316,26.439,-1319.436191413,-1326.456762105,-1333.567694093,-1229.42818298
gdb_73875,CC1=C(C(=O)CC1)C=O,2.17662,1.64317,0.95271,4.4731,78.77,-0.2382,-0.0749,0.1633,1191.8723,0.134601,-421.890722,-421.881844,-421.8809,-421.92487,31.523,-1777.0904277841,-1786.629192093,-1796.1121081011,-1662.378645039
gdb_97072,CN=C1CCC(O)CO1,3.90849,0.99927,0.83942,2.4653,79.03,-0.2426,0.0209,0.2635,1390.3647,0.171171,-440.297908,-440.288678,-440.287734,-440.332128,34.109,-1883.3138962861,-1895.2968081501,-1906.558712173,-1748.282744612
